yyyy,mm,dd,areaNo.,flag,Temp.
2017,11,9,319,R,18.39
2017,11,10,319,R,18.34
2017,11,11,319,R,18.29
2017,11,12,319,R,18.25
2017,11,13,319,R,18.2
2017,11,14,319,R,18.11
2017,11,15,319,R,17.98
2017,11,16,319,R,17.83
2017,11,17,319,R,17.74
2017,11,18,319,R,17.64
2017,11,19,319,R,17.47
2017,11,20,319,R,17.16
2017,11,21,319,R,16.97
2017,11,22,319,R,16.89
2017,11,23,319,R,16.86
2017,11,24,319,R,16.82
2017,11,25,319,R,16.77
2017,11,26,319,R,16.78
2017,11,27,319,R,16.8
2017,11,28,319,R,16.79
2017,11,29,319,R,16.76
2017,11,30,319,R,16.74
2017,12,1,319,R,16.73
2017,12,2,319,R,16.71
2017,12,3,319,R,16.7
2017,12,4,319,R,16.68
2017,12,5,319,R,16.61
2017,12,6,319,R,16.49
2017,12,7,319,R,16.32
2017,12,8,319,R,16.14
2017,12,9,319,R,16.04
2017,12,10,319,R,15.87
2017,12,11,319,R,15.6
2017,12,12,319,R,15.48
2017,12,13,319,R,15.39
2017,12,14,319,R,15.19
2017,12,15,319,R,14.98
2017,12,16,319,R,14.88
2017,12,17,319,R,14.84
2017,12,18,319,R,14.81
2017,12,19,319,R,14.81
2017,12,20,319,R,14.79
2017,12,21,319,R,14.76
2017,12,22,319,R,14.7
2017,12,23,319,R,14.65
2017,12,24,319,R,14.58
2017,12,25,319,R,14.54
2017,12,26,319,R,14.53
2017,12,27,319,R,14.52
2017,12,28,319,R,14.48
2017,12,29,319,R,14.29
2017,12,30,319,R,14
2017,12,31,319,R,13.74
2018,1,1,319,R,13.77
2018,1,2,319,R,13.87
2018,1,3,319,R,13.86
2018,1,4,319,R,13.89
2018,1,5,319,R,13.88
2018,1,6,319,R,13.83
2018,1,7,319,R,13.74
2018,1,8,319,R,13.61
2018,1,9,319,R,13.46
2018,1,10,319,R,13.3
2018,1,11,319,R,13.14
2018,1,12,319,R,12.94
2018,1,13,319,R,12.7
2018,1,14,319,R,12.43
2018,1,15,319,R,12.18
2018,1,16,319,R,11.99
2018,1,17,319,R,11.88
2018,1,18,319,R,11.82
2018,1,19,319,R,11.78
2018,1,20,319,R,11.78
2018,1,21,319,R,11.79
2018,1,22,319,R,11.78
2018,1,23,319,R,11.74
2018,1,24,319,R,11.72
2018,1,25,319,R,11.63
2018,1,26,319,R,11.53
2018,1,27,319,R,11.39
2018,1,28,319,R,11.16
2018,1,29,319,R,11.06
2018,1,30,319,R,10.99
2018,1,31,319,R,10.92
2018,2,1,319,R,10.81
2018,2,2,319,R,10.73
2018,2,3,319,R,10.69
2018,2,4,319,R,10.68
2018,2,5,319,R,10.68
2018,2,6,319,R,10.67
2018,2,7,319,R,10.65
2018,2,8,319,R,10.61
2018,2,9,319,R,10.5
2018,2,10,319,R,10.37
2018,2,11,319,R,10.2
2018,2,12,319,R,10.15
2018,2,13,319,R,10.16
2018,2,14,319,R,10.22
2018,2,15,319,R,10.31
2018,2,16,319,R,10.36
2018,2,17,319,R,10.42
2018,2,18,319,R,10.5
2018,2,19,319,R,10.6
2018,2,20,319,R,10.69
2018,2,21,319,R,10.79
2018,2,22,319,R,10.89
2018,2,23,319,R,10.95
2018,2,24,319,R,10.95
2018,2,25,319,R,10.92
2018,2,26,319,R,10.86
2018,2,27,319,R,10.78
2018,2,28,319,R,10.69
2018,3,1,319,R,10.6
2018,3,2,319,R,10.48
2018,3,3,319,R,10.38
2018,3,4,319,R,10.29
2018,3,5,319,R,10.2
2018,3,6,319,R,10.1
2018,3,7,319,R,10
2018,3,8,319,R,9.9
2018,3,9,319,R,9.82
2018,3,10,319,R,9.79
2018,3,11,319,R,9.78
2018,3,12,319,R,9.81
2018,3,13,319,R,9.85
2018,3,14,319,R,9.88
2018,3,15,319,R,9.9
2018,3,16,319,R,9.89
2018,3,17,319,R,9.88
2018,3,18,319,R,9.84
2018,3,19,319,R,9.79
2018,3,20,319,R,9.75
2018,3,21,319,R,9.71
2018,3,22,319,R,9.69
2018,3,23,319,R,9.68
2018,3,24,319,R,9.71
2018,3,25,319,R,9.8
2018,3,26,319,R,9.95
2018,3,27,319,R,10.16
2018,3,28,319,R,10.4
2018,3,29,319,R,10.63
2018,3,30,319,R,10.82
2018,3,31,319,R,10.95
2018,4,1,319,R,11.02
2018,4,2,319,R,11.04
2018,4,3,319,R,11.03
2018,4,4,319,R,10.98
2018,4,5,319,R,10.94
2018,4,6,319,R,10.89
2018,4,7,319,R,10.85
2018,4,8,319,R,10.85
2018,4,9,319,R,10.9
2018,4,10,319,R,10.99
2018,4,11,319,R,11.12
2018,4,12,319,R,11.31
2018,4,13,319,R,11.59
2018,4,14,319,R,11.85
2018,4,15,319,R,12.12
2018,4,16,319,R,12.39
2018,4,17,319,R,12.67
2018,4,18,319,R,12.94
2018,4,19,319,R,13.2
2018,4,20,319,R,13.41
2018,4,21,319,R,13.51
2018,4,22,319,R,13.57
2018,4,23,319,R,13.63
2018,4,24,319,R,13.71
2018,4,25,319,R,13.77
2018,4,26,319,R,13.8
2018,4,27,319,R,13.83
2018,4,28,319,R,13.85
2018,4,29,319,R,13.88
2018,4,30,319,R,13.94
2018,5,1,319,R,14.03
2018,5,2,319,R,14.14
2018,5,3,319,R,14.27
2018,5,4,319,R,14.37
2018,5,5,319,R,14.42
2018,5,6,319,R,14.42
2018,5,7,319,R,14.41
2018,5,8,319,R,14.41
2018,5,9,319,R,14.4
2018,5,10,319,R,14.43
2018,5,11,319,R,14.5
2018,5,12,319,R,14.62
2018,5,13,319,R,14.75
2018,5,14,319,R,14.92
2018,5,15,319,R,15.15
2018,5,16,319,R,15.38
2018,5,17,319,R,15.63
2018,5,18,319,R,15.89
2018,5,19,319,R,16.12
2018,5,20,319,R,16.24
2018,5,21,319,R,16.36
2018,5,22,319,R,16.5
2018,5,23,319,R,16.66
2018,5,24,319,R,16.84
2018,5,25,319,R,17.05
2018,5,26,319,R,17.29
2018,5,27,319,R,17.52
2018,5,28,319,R,17.69
2018,5,29,319,R,17.8
2018,5,30,319,R,17.95
2018,5,31,319,R,18.16
2018,6,1,319,R,18.42
2018,6,2,319,R,18.72
2018,6,3,319,R,19.02
2018,6,4,319,R,19.27
2018,6,5,319,R,19.49
2018,6,6,319,R,19.65
2018,6,7,319,R,19.76
2018,6,8,319,R,19.81
2018,6,9,319,R,19.79
2018,6,10,319,R,19.75
2018,6,11,319,R,19.63
2018,6,12,319,R,19.44
2018,6,13,319,R,19.26
2018,6,14,319,R,19.15
2018,6,15,319,R,19.1
2018,6,16,319,R,19.17
2018,6,17,319,R,19.34
2018,6,18,319,R,19.53
2018,6,19,319,R,19.71
2018,6,20,319,R,19.86
2018,6,21,319,R,19.98
2018,6,22,319,R,20.04
2018,6,23,319,R,20.08
2018,6,24,319,R,20.24
2018,6,25,319,R,20.54
2018,6,26,319,R,20.89
2018,6,27,319,R,21.25
2018,6,28,319,R,21.63
2018,6,29,319,R,21.98
2018,6,30,319,R,22.16
2018,7,1,319,R,22.25
2018,7,2,319,R,22.57
2018,7,3,319,R,22.79
2018,7,4,319,R,22.67
2018,7,5,319,R,22.47
2018,7,6,319,R,22.36
2018,7,7,319,R,22.36
2018,7,8,319,R,22.44
2018,7,9,319,R,22.57
2018,7,10,319,R,22.8
2018,7,11,319,R,23.18
2018,7,12,319,R,23.59
2018,7,13,319,R,24.02
2018,7,14,319,R,24.35
2018,7,15,319,R,24.57
2018,7,16,319,R,24.74
2018,7,17,319,R,24.88
2018,7,18,319,R,25.01
2018,7,19,319,R,25.19
2018,7,20,319,R,25.42
2018,7,21,319,R,25.67
2018,7,22,319,R,25.9
2018,7,23,319,R,26.09
2018,7,24,319,R,26.28
2018,7,25,319,R,26.5
2018,7,26,319,R,26.72
2018,7,27,319,R,26.93
2018,7,28,319,R,27.12
2018,7,29,319,R,27.32
2018,7,30,319,R,27.49
2018,7,31,319,R,27.61
2018,8,1,319,R,27.69
2018,8,2,319,R,27.72
2018,8,3,319,R,27.68
2018,8,4,319,R,27.6
2018,8,5,319,R,27.5
2018,8,6,319,R,27.39
2018,8,7,319,R,27.26
2018,8,8,319,R,27.11
2018,8,9,319,R,26.97
2018,8,10,319,R,26.85
2018,8,11,319,R,26.77
2018,8,12,319,R,26.74
2018,8,13,319,R,26.76
2018,8,14,319,R,26.81
2018,8,15,319,R,26.86
2018,8,16,319,R,26.87
2018,8,17,319,R,26.85
2018,8,18,319,R,26.78
2018,8,19,319,R,26.69
2018,8,20,319,R,26.57
2018,8,21,319,R,26.44
2018,8,22,319,R,26.33
2018,8,23,319,R,26.29
2018,8,24,319,R,26.3
2018,8,25,319,R,26.34
2018,8,26,319,R,26.36
2018,8,27,319,R,26.4
2018,8,28,319,R,26.41
2018,8,29,319,R,26.38
2018,8,30,319,R,26.38
2018,8,31,319,R,26.45
2018,9,1,319,R,26.55
2018,9,2,319,R,26.61
2018,9,3,319,R,26.59
2018,9,4,319,R,26.51
2018,9,5,319,R,26.36
2018,9,6,319,R,26.2
2018,9,7,319,R,26.04
2018,9,8,319,R,25.89
2018,9,9,319,R,25.75
2018,9,10,319,R,25.54
2018,9,11,319,R,25.28
2018,9,12,319,R,25.17
2018,9,13,319,R,25.1
2018,9,14,319,R,25.11
2018,9,15,319,R,25.14
2018,9,16,319,R,25.2
2018,9,17,319,R,25.25
2018,9,18,319,R,25.27
2018,9,19,319,R,25.26
2018,9,20,319,R,25.21
2018,9,21,319,R,25.13
2018,9,22,319,R,25.06
2018,9,23,319,R,24.98
2018,9,24,319,R,24.87
2018,9,25,319,R,24.7
2018,9,26,319,R,24.43
2018,9,27,319,R,24.19
2018,9,28,319,R,23.98
2018,9,29,319,R,23.78
2018,9,30,319,R,23.55
2018,10,1,319,R,23.4
2018,10,2,319,R,23.33
2018,10,3,319,R,23.27
2018,10,4,319,R,23.2
2018,10,5,319,R,23.08
2018,10,6,319,R,22.93
2018,10,7,319,R,22.8
2018,10,8,319,R,22.68
2018,10,9,319,R,22.54
2018,10,10,319,R,22.41
2018,10,11,319,R,22.28
2018,10,12,319,R,22.2
2018,10,13,319,R,22.11
2018,10,14,319,R,22.01
2018,10,15,319,R,21.94
2018,10,16,319,R,21.88
2018,10,17,319,R,21.84
2018,10,18,319,R,21.79
2018,10,19,319,R,21.73
2018,10,20,319,R,21.65
2018,10,21,319,R,21.56
2018,10,22,319,R,21.46
2018,10,23,319,R,21.34
2018,10,24,319,R,21.22
2018,10,25,319,R,21.05
2018,10,26,319,R,20.86
2018,10,27,319,R,20.66
2018,10,28,319,R,20.47
2018,10,29,319,R,20.32
2018,10,30,319,R,20.17
2018,10,31,319,R,20.05
2018,11,1,319,R,19.93
2018,11,2,319,R,19.82
2018,11,3,319,R,19.75
2018,11,4,319,R,19.72
2018,11,5,319,R,19.69
2018,11,6,319,R,19.64
2018,11,7,319,R,19.55
2018,11,8,319,R,19.44
2018,11,9,319,R,19.32
2018,11,10,319,R,19.23
2018,11,11,319,R,19.18
2018,11,12,319,R,19.16
2018,11,13,319,R,19.14
2018,11,14,319,R,19.11
2018,11,15,319,R,19.08
2018,11,16,319,R,19.06
2018,11,17,319,R,19.01
2018,11,18,319,R,18.85
2018,11,19,319,R,18.69
2018,11,20,319,R,18.59
2018,11,21,319,R,18.46
2018,11,22,319,R,18.3
2018,11,23,319,R,18.11
2018,11,24,319,R,17.91
2018,11,25,319,R,17.76
2018,11,26,319,R,17.68
2018,11,27,319,R,17.65
2018,11,28,319,R,17.63
2018,11,29,319,R,17.65
2018,11,30,319,R,17.65
2018,12,1,319,R,17.62
2018,12,2,319,R,17.55
2018,12,3,319,R,17.42
2018,12,4,319,R,17.24
2018,12,5,319,R,17.13
2018,12,6,319,R,17.07
2018,12,7,319,R,17.03
2018,12,8,319,R,16.96
2018,12,9,319,R,16.75
2018,12,10,319,R,16.48
2018,12,11,319,R,16.44
2018,12,12,319,R,16.33
2018,12,13,319,R,16.06
2018,12,14,319,R,16.07
2018,12,15,319,R,16.13
2018,12,16,319,R,16.1
2018,12,17,319,R,16.01
2018,12,18,319,R,15.89
2018,12,19,319,R,15.75
2018,12,20,319,R,15.59
2018,12,21,319,R,15.45
2018,12,22,319,R,15.35
2018,12,23,319,R,15.27
2018,12,24,319,R,15.21
2018,12,25,319,R,15.17
2018,12,26,319,R,15.11
2018,12,27,319,R,15.04
2018,12,28,319,R,14.99
2018,12,29,319,R,14.91
2018,12,30,319,R,14.73
2018,12,31,319,R,14.64
2019,1,1,319,R,14.43
2019,1,2,319,R,14.15
2019,1,3,319,R,14.02
2019,1,4,319,R,14.11
2019,1,5,319,R,14.05
2019,1,6,319,R,13.93
2019,1,7,319,R,13.83
2019,1,8,319,R,13.75
2019,1,9,319,R,13.67
2019,1,10,319,R,13.58
2019,1,11,319,R,13.46
2019,1,12,319,R,13.32
2019,1,13,319,R,13.23
2019,1,14,319,R,13.17
2019,1,15,319,R,13.18
2019,1,16,319,R,13.24
2019,1,17,319,R,13.34
2019,1,18,319,R,13.45
2019,1,19,319,R,13.49
2019,1,20,319,R,13.5
2019,1,21,319,R,13.4
2019,1,22,319,R,13.19
2019,1,23,319,R,13.16
2019,1,24,319,R,13.16
2019,1,25,319,R,13.13
2019,1,26,319,R,13.06
2019,1,27,319,R,12.98
2019,1,28,319,R,12.87
2019,1,29,319,R,12.73
2019,1,30,319,R,12.64
2019,1,31,319,R,12.55
2019,2,1,319,R,12.51
2019,2,2,319,R,12.47
2019,2,3,319,R,12.45
2019,2,4,319,R,12.44
2019,2,5,319,R,12.39
2019,2,6,319,R,12.3
2019,2,7,319,R,12.2
2019,2,8,319,R,12.1
2019,2,9,319,R,12
2019,2,10,319,R,11.88
2019,2,11,319,R,11.75
2019,2,12,319,R,11.63
2019,2,13,319,R,11.52
2019,2,14,319,R,11.45
2019,2,15,319,R,11.53
2019,2,16,319,R,11.6
2019,2,17,319,R,11.63
2019,2,18,319,R,11.65
2019,2,19,319,R,11.67
2019,2,20,319,R,11.67
2019,2,21,319,R,11.62
2019,2,22,319,R,11.55
2019,2,23,319,R,11.45
2019,2,24,319,R,11.36
2019,2,25,319,R,11.24
2019,2,26,319,R,11.11
2019,2,27,319,R,10.99
2019,2,28,319,R,10.92
2019,3,1,319,R,10.92
2019,3,2,319,R,11
2019,3,3,319,R,11.14
2019,3,4,319,R,11.32
2019,3,5,319,R,11.52
2019,3,6,319,R,11.67
2019,3,7,319,R,11.79
2019,3,8,319,R,11.86
2019,3,9,319,R,11.87
2019,3,10,319,R,11.83
2019,3,11,319,R,11.73
2019,3,12,319,R,11.62
2019,3,13,319,R,11.51
2019,3,14,319,R,11.44
2019,3,15,319,R,11.38
2019,3,16,319,R,11.33
2019,3,17,319,R,11.29
2019,3,18,319,R,11.25
2019,3,19,319,R,11.23
2019,3,20,319,R,11.27
2019,3,21,319,R,11.37
2019,3,22,319,R,11.53
2019,3,23,319,R,11.69
2019,3,24,319,R,11.83
2019,3,25,319,R,11.94
2019,3,26,319,R,12.01
2019,3,27,319,R,12.08
2019,3,28,319,R,12.11
2019,3,29,319,R,12.13
2019,3,30,319,R,12.12
2019,3,31,319,R,12.05
2019,4,1,319,R,11.95
2019,4,2,319,R,11.81
2019,4,3,319,R,11.68
2019,4,4,319,R,11.58
2019,4,5,319,R,11.57
2019,4,6,319,R,11.6
2019,4,7,319,R,11.66
2019,4,8,319,R,11.74
2019,4,9,319,R,11.83
2019,4,10,319,R,11.91
2019,4,11,319,R,12
2019,4,12,319,R,12.11
2019,4,13,319,R,12.26
2019,4,14,319,R,12.39
2019,4,15,319,R,12.53
2019,4,16,319,R,12.66
2019,4,17,319,R,12.77
2019,4,18,319,R,12.87
2019,4,19,319,R,12.95
2019,4,20,319,R,13.03
2019,4,21,319,R,13.14
2019,4,22,319,R,13.26
2019,4,23,319,R,13.41
2019,4,24,319,R,13.56
2019,4,25,319,R,13.7
2019,4,26,319,R,13.82
2019,4,27,319,R,13.93
2019,4,28,319,R,13.97
2019,4,29,319,R,14.01
2019,4,30,319,R,14.06
2019,5,1,319,R,14.07
2019,5,2,319,R,14.09
2019,5,3,319,R,14.13
2019,5,4,319,R,14.17
2019,5,5,319,R,14.2
2019,5,6,319,R,14.24
2019,5,7,319,R,14.28
2019,5,8,319,R,14.35
2019,5,9,319,R,14.49
2019,5,10,319,R,14.72
2019,5,11,319,R,15.02
2019,5,12,319,R,15.34
2019,5,13,319,R,15.65
2019,5,14,319,R,15.98
2019,5,15,319,R,16.29
2019,5,16,319,R,16.58
2019,5,17,319,R,16.82
2019,5,18,319,R,16.98
2019,5,19,319,R,17.14
2019,5,20,319,R,17.32
2019,5,21,319,R,17.45
2019,5,22,319,R,17.55
2019,5,23,319,R,17.6
2019,5,24,319,R,17.65
2019,5,25,319,R,17.72
2019,5,26,319,R,17.84
2019,5,27,319,R,18
2019,5,28,319,R,18.19
2019,5,29,319,R,18.39
2019,5,30,319,R,18.59
2019,5,31,319,R,18.8
2019,6,1,319,R,18.99
2019,6,2,319,R,19.19
2019,6,3,319,R,19.37
2019,6,4,319,R,19.57
2019,6,5,319,R,19.81
2019,6,6,319,R,20.04
2019,6,7,319,R,20.21
2019,6,8,319,R,20.35
2019,6,9,319,R,20.42
2019,6,10,319,R,20.43
2019,6,11,319,R,20.42
2019,6,12,319,R,20.39
2019,6,13,319,R,20.32
2019,6,14,319,R,20.26
2019,6,15,319,R,20.23
2019,6,16,319,R,20.23
2019,6,17,319,R,20.27
2019,6,18,319,R,20.37
2019,6,19,319,R,20.52
2019,6,20,319,R,20.65
2019,6,21,319,R,20.77
2019,6,22,319,R,20.9
2019,6,23,319,R,21.02
2019,6,24,319,R,21.16
2019,6,25,319,R,21.28
2019,6,26,319,R,21.37
2019,6,27,319,R,21.54
2019,6,28,319,R,21.72
2019,6,29,319,R,21.85
2019,6,30,319,R,21.96
2019,7,1,319,R,22.09
2019,7,2,319,R,22.3
2019,7,3,319,R,22.53
2019,7,4,319,R,22.66
2019,7,5,319,R,22.74
2019,7,6,319,R,22.81
2019,7,7,319,R,22.85
2019,7,8,319,R,22.86
2019,7,9,319,R,22.88
2019,7,10,319,R,22.87
2019,7,11,319,R,22.81
2019,7,12,319,R,22.79
2019,7,13,319,R,22.79
2019,7,14,319,R,22.85
2019,7,15,319,R,22.96
2019,7,16,319,R,23.07
2019,7,17,319,R,23.2
2019,7,18,319,R,23.39
2019,7,19,319,R,23.56
2019,7,20,319,R,23.75
2019,7,21,319,R,23.95
2019,7,22,319,R,24.17
2019,7,23,319,R,24.38
2019,7,24,319,R,24.58
2019,7,25,319,R,24.81
2019,7,26,319,R,25.02
2019,7,27,319,R,25.25
2019,7,28,319,R,25.53
2019,7,29,319,R,25.89
2019,7,30,319,R,26.24
2019,7,31,319,R,26.58
2019,8,1,319,R,26.93
2019,8,2,319,R,27.29
2019,8,3,319,R,27.6
2019,8,4,319,R,27.88
2019,8,5,319,R,28.14
2019,8,6,319,R,28.35
2019,8,7,319,R,28.52
2019,8,8,319,R,28.61
2019,8,9,319,R,28.6
2019,8,10,319,R,28.52
2019,8,11,319,R,28.42
2019,8,12,319,R,28.33
2019,8,13,319,R,28.24
2019,8,14,319,R,28.13
2019,8,15,319,R,28
2019,8,16,319,R,27.81
2019,8,17,319,R,27.6
2019,8,18,319,R,27.38
2019,8,19,319,R,27.2
2019,8,20,319,R,27.06
2019,8,21,319,R,26.9
2019,8,22,319,R,26.75
2019,8,23,319,R,26.66
2019,8,24,319,R,26.61
2019,8,25,319,R,26.54
2019,8,26,319,R,26.46
2019,8,27,319,R,26.41
2019,8,28,319,R,26.39
2019,8,29,319,R,26.39
2019,8,30,319,R,26.43
2019,8,31,319,R,26.53
2019,9,1,319,R,26.66
2019,9,2,319,R,26.81
2019,9,3,319,R,26.96
2019,9,4,319,R,27.09
2019,9,5,319,R,27.21
2019,9,6,319,R,27.27
2019,9,7,319,R,27.32
2019,9,8,319,R,27.34
2019,9,9,319,R,27.33
2019,9,10,319,R,27.29
2019,9,11,319,R,27.23
2019,9,12,319,R,27.15
2019,9,13,319,R,27.04
2019,9,14,319,R,26.91
2019,9,15,319,R,26.77
2019,9,16,319,R,26.57
2019,9,17,319,R,26.3
2019,9,18,319,R,26.01
2019,9,19,319,R,25.66
2019,9,20,319,R,25.31
2019,9,21,319,R,24.95
2019,9,22,319,R,24.57
2019,9,23,319,R,24.21
2019,9,24,319,R,23.94
2019,9,25,319,R,23.77
2019,9,26,319,R,23.7
2019,9,27,319,R,23.68
2019,9,28,319,R,23.7
2019,9,29,319,R,23.73
2019,9,30,319,R,23.78
2019,10,1,319,R,23.76
2019,10,2,319,R,23.65
2019,10,3,319,R,23.51
2019,10,4,319,R,23.36
2019,10,5,319,R,23.24
2019,10,6,319,R,23.1
2019,10,7,319,R,22.92
2019,10,8,319,R,22.67
2019,10,9,319,R,22.41
2019,10,10,319,R,22.2
2019,10,11,319,R,22.03
2019,10,12,319,R,21.84
2019,10,13,319,R,21.66
2019,10,14,319,R,21.5
2019,10,15,319,R,21.35
2019,10,16,319,R,21.26
2019,10,17,319,R,21.16
2019,10,18,319,R,21.07
2019,10,19,319,R,21.04
2019,10,20,319,R,21.02
2019,10,21,319,R,20.99
2019,10,22,319,R,20.94
2019,10,23,319,R,20.85
2019,10,24,319,R,20.75
2019,10,25,319,R,20.67
2019,10,26,319,R,20.62
2019,10,27,319,R,20.58
2019,10,28,319,R,20.53
2019,10,29,319,R,20.49
2019,10,30,319,R,20.46
2019,10,31,319,R,20.44
2019,11,1,319,R,20.43
2019,11,2,319,R,20.4
2019,11,3,319,R,20.36
2019,11,4,319,R,20.25
2019,11,5,319,R,20.12
2019,11,6,319,R,20
2019,11,7,319,R,19.87
2019,11,8,319,R,19.73
2019,11,9,319,R,19.56
2019,11,10,319,R,19.39
2019,11,11,319,R,19.21
2019,11,12,319,R,19.03
2019,11,13,319,R,18.84
2019,11,14,319,R,18.68
2019,11,15,319,R,18.56
2019,11,16,319,R,18.45
2019,11,17,319,R,18.41
2019,11,18,319,R,18.42
2019,11,19,319,R,18.45
2019,11,20,319,R,18.43
2019,11,21,319,R,18.43
2019,11,22,319,R,18.42
2019,11,23,319,R,18.35
2019,11,24,319,R,18.24
2019,11,25,319,R,18.11
2019,11,26,319,R,17.97
2019,11,27,319,R,17.84
2019,11,28,319,R,17.71
2019,11,29,319,R,17.56
2019,11,30,319,R,17.33
2019,12,1,319,R,16.95
2019,12,2,319,R,16.67
2019,12,3,319,R,16.51
2019,12,4,319,R,16.36
2019,12,5,319,R,16.22
2019,12,6,319,R,16.14
2019,12,7,319,R,16.05
2019,12,8,319,R,15.91
2019,12,9,319,R,15.82
2019,12,10,319,R,15.76
2019,12,11,319,R,15.68
2019,12,12,319,R,15.61
2019,12,13,319,R,15.55
2019,12,14,319,R,15.5
2019,12,15,319,R,15.46
2019,12,16,319,R,15.4
2019,12,17,319,R,15.31
2019,12,18,319,R,15.24
2019,12,19,319,R,15.19
2019,12,20,319,R,15.17
2019,12,21,319,R,15.16
2019,12,22,319,R,15.2
2019,12,23,319,R,15.25
2019,12,24,319,R,15.23
2019,12,25,319,R,15.16
2019,12,26,319,R,15.02
2019,12,27,319,R,14.97
2019,12,28,319,R,14.99
2019,12,29,319,R,15.03
2019,12,30,319,R,15.13
2019,12,31,319,R,15.24
2020,1,1,319,R,15.23
2020,1,2,319,R,15.14
2020,1,3,319,R,15.12
2020,1,4,319,R,15.13
2020,1,5,319,R,15.16
2020,1,6,319,R,15.13
2020,1,7,319,R,15.06
2020,1,8,319,R,14.92
2020,1,9,319,R,14.71
2020,1,10,319,R,14.48
2020,1,11,319,R,14.3
2020,1,12,319,R,14.2
2020,1,13,319,R,14.17
2020,1,14,319,R,14.24
2020,1,15,319,R,14.35
2020,1,16,319,R,14.45
2020,1,17,319,R,14.48
2020,1,18,319,R,14.4
2020,1,19,319,R,14.31
2020,1,20,319,R,14.23
2020,1,21,319,R,14.12
2020,1,22,319,R,13.99
2020,1,23,319,R,13.85
2020,1,24,319,R,13.73
2020,1,25,319,R,13.66
2020,1,26,319,R,13.6
2020,1,27,319,R,13.52
2020,1,28,319,R,13.44
2020,1,29,319,R,13.37
2020,1,30,319,R,13.27
2020,1,31,319,R,13.15
2020,2,1,319,R,12.99
2020,2,2,319,R,12.8
2020,2,3,319,R,12.61
2020,2,4,319,R,12.39
2020,2,5,319,R,12.29
2020,2,6,319,R,12.25
2020,2,7,319,R,12.26
2020,2,8,319,R,12.32
2020,2,9,319,R,12.4
2020,2,10,319,R,12.47
2020,2,11,319,R,12.53
2020,2,12,319,R,12.57
2020,2,13,319,R,12.56
2020,2,14,319,R,12.51
2020,2,15,319,R,12.43
2020,2,16,319,R,12.31
2020,2,17,319,R,12.19
2020,2,18,319,R,12.06
2020,2,19,319,R,11.9
2020,2,20,319,R,11.76
2020,2,21,319,R,11.69
2020,2,22,319,R,11.65
2020,2,23,319,R,11.63
2020,2,24,319,R,11.64
2020,2,25,319,R,11.66
2020,2,26,319,R,11.67
2020,2,27,319,R,11.65
2020,2,28,319,R,11.6
2020,2,29,319,R,11.53
2020,3,1,319,R,11.47
2020,3,2,319,R,11.41
2020,3,3,319,R,11.34
2020,3,4,319,R,11.28
2020,3,5,319,R,11.27
2020,3,6,319,R,11.28
2020,3,7,319,R,11.33
2020,3,8,319,R,11.4
2020,3,9,319,R,11.47
2020,3,10,319,R,11.53
2020,3,11,319,R,11.59
2020,3,12,319,R,11.62
2020,3,13,319,R,11.62
2020,3,14,319,R,11.58
2020,3,15,319,R,11.53
2020,3,16,319,R,11.46
2020,3,17,319,R,11.39
2020,3,18,319,R,11.34
2020,3,19,319,R,11.33
2020,3,20,319,R,11.34
2020,3,21,319,R,11.37
2020,3,22,319,R,11.44
2020,3,23,319,R,11.53
2020,3,24,319,R,11.63
2020,3,25,319,R,11.71
2020,3,26,319,R,11.77
2020,3,27,319,R,11.81
2020,3,28,319,R,11.84
2020,3,29,319,R,11.84
2020,3,30,319,R,11.83
2020,3,31,319,R,11.82
2020,4,1,319,R,11.8
2020,4,2,319,R,11.78
2020,4,3,319,R,11.76
2020,4,4,319,R,11.78
2020,4,5,319,R,11.8
2020,4,6,319,R,11.82
2020,4,7,319,R,11.84
2020,4,8,319,R,11.85
2020,4,9,319,R,11.89
2020,4,10,319,R,11.94
2020,4,11,319,R,12
2020,4,12,319,R,12.08
2020,4,13,319,R,12.15
2020,4,14,319,R,12.19
2020,4,15,319,R,12.21
2020,4,16,319,R,12.23
2020,4,17,319,R,12.26
2020,4,18,319,R,12.3
2020,4,19,319,R,12.33
2020,4,20,319,R,12.4
2020,4,21,319,R,12.44
2020,4,22,319,R,12.45
2020,4,23,319,R,12.48
2020,4,24,319,R,12.53
2020,4,25,319,R,12.57
2020,4,26,319,R,12.65
2020,4,27,319,R,12.77
2020,4,28,319,R,12.92
2020,4,29,319,R,13.09
2020,4,30,319,R,13.31
2020,5,1,319,R,13.52
2020,5,2,319,R,13.72
2020,5,3,319,R,13.92
2020,5,4,319,R,14.09
2020,5,5,319,R,14.24
2020,5,6,319,R,14.36
2020,5,7,319,R,14.47
2020,5,8,319,R,14.54
2020,5,9,319,R,14.6
2020,5,10,319,R,14.63
2020,5,11,319,R,14.65
2020,5,12,319,R,14.67
2020,5,13,319,R,14.71
2020,5,14,319,R,14.75
2020,5,15,319,R,14.81
2020,5,16,319,R,14.89
2020,5,17,319,R,14.97
2020,5,18,319,R,15.07
2020,5,19,319,R,15.18
2020,5,20,319,R,15.42
2020,5,21,319,R,15.89
2020,5,22,319,R,16.33
2020,5,23,319,R,16.6
2020,5,24,319,R,16.84
2020,5,25,319,R,17.07
2020,5,26,319,R,17.32
2020,5,27,319,R,17.59
2020,5,28,319,R,17.89
