GeneID,s21004-1-1_kw210913_bmud_slee_01,s21004-1-2_kw210913_bmud_slee_02,s21004-1-3_kw210913_bmud_slee_03,s21004-1-4_kw210913_bmud_slee_04,s21004-1-5_kw210913_bmud_slee_05,s21004-1-6_kw210913_bmud_slee_06,s21004-2-1_kw210913_wout_slee_01,s21004-2-2_kw210913_wout_slee_02,s21004-2-3_kw210913_wout_slee_03,s21004-2-4_kw210913_wout_slee_04,s21004-2-5_kw210913_wout_slee_05,s21004-2-6_kw210913_wout_slee_06,s21004-5-1_kw210929_kwout_1_slee_01,s21004-5-2_kw210929_kwout_1_slee_02,s21004-5-3_kw210929_kwout_2_slee_01,s21004-5-4_kw210929_kwout_2_slee_02,s21004-5-5_kw210929_kwout_3_slee_01,s21004-5-6_kw210929_kwout_3_slee_02,s2215_1_kw2209_bmud_slee_1,s2215_1_kw2209_bmud_slee_2,s2215_1_kw2209_bmud_slee_3,s2215_1_kw2209_bmud_slee_4,s2215_1_kw2209_bmud_slee_5,s2215_1_kw2209_bmud_slee_6,s2215_2_kw2209_wout1_slee_1,s2215_2_kw2209_wout1_slee_2,s2215_2_kw2209_wout1_slee_3,s2215_2_kw2209_wout1_slee_4,s2215_2_kw2209_wout1_slee_5,s2215_2_kw2209_wout1_slee_6,s2215_3_kw2209_wout2_far_slee_1,s2215_3_kw2209_wout2_far_slee_2,s2215_3_kw2209_wout2_far_slee_3,s2215_3_kw2209_wout2_far_slee_4,s2215_3_kw2209_wout2_far_slee_5,s2215_3_kw2209_wout2_far_slee_6,s2212_nt_bmud_slee_1,s2212_nt_bmud_slee_2,s2212_nt_bmud_slee_3,s2212_nt_bmud_slee_4,s2212_nt_bmud_slee_5,s2212_nt_bmud_slee_6,s2212_nt_wout_slee_1,s2212_nt_wout_slee_2,s2212_nt_wout_slee_3,s2212_nt_wout_slee_4,s2212_nt_wout_slee_5,s2212_nt_wout_slee_6,s2312-1-nt230808-bmud-1,s2312-1-nt230808-bmud-2,s2312-1-nt230808-bmud-3,s2312-1-nt230808-bmud-4,s2312-1-nt230808-bmud-5,s2312-1-nt230808-bmud-6,s2312-2-nt230808-wout-1,s2312-2-nt230808-wout-2,s2312-2-nt230808-wout-3,s2312-2-nt230808-wout-4,s2312-2-nt230808-wout-5,s2312-2-nt230808-wout-6,s2213_tyo_bmud_slee_1,s2213_tyo_bmud_slee_2,s2213_tyo_bmud_slee_3,s2213_tyo_bmud_slee_4,s2213_tyo_bmud_slee_5,s2213_tyo_bmud_slee_6,s2213_tyo_wout_slee_1,s2213_tyo_wout_slee_2,s2213_tyo_wout_slee_3,s2213_tyo_wout_slee_4,s2213_tyo_wout_slee_5,s2213_tyo_wout_slee_6,s2214_ksz_bmud_slee_1,s2214_ksz_bmud_slee_2,s2214_ksz_bmud_slee_3,s2214_ksz_bmud_slee_4,s2214_ksz_bmud_slee_5,s2214_ksz_bmud_slee_6,s2214_ksz_wout_slee_1,s2214_ksz_wout_slee_2,s2214_ksz_wout_slee_3,s2214_ksz_wout_slee_4,s2214_ksz_wout_slee_5,s2214_ksz_wout_slee_6,s2306_hkt_bmud_1,s2306_hkt_bmud_2,s2306_hkt_bmud_3,s2306_hkt_bmud_4,s2306_hkt_bmud_5,s2306_hkt_bmud_6,s2306_hkt_wout_1,s2306_hkt_wout_2,s2306_hkt_wout_3,s2306_hkt_wout_4,s2306_hkt_wout_5,s2306_hkt_wout_6,s2311-bay1yng-okyJuly23-bmud-1,s2311-bay1yng-okyJuly23-bmud-2,s2311-bay1yng-okyJuly23-bmud-3,s2311-bay1yng-okyJuly23-bmud-4,s2311-bay1yng-okyJuly23-bmud-5,s2311-bay1yng-okyJuly23-bmud-6,s2311-bay1yng-okyJuly23-wout-1,s2311-bay1yng-okyJuly23-wout-2,s2311-bay1yng-okyJuly23-wout-3,s2311-bay1yng-okyJuly23-wout-4,s2311-bay1yng-okyJuly23-wout-5,s2311-bay1yng-okyJuly23-wout-6,s2311-bay2gej-okyJuly23-bmud-1,s2311-bay2gej-okyJuly23-bmud-2,s2311-bay2gej-okyJuly23-bmud-3,s2311-bay2gej-okyJuly23-bmud-4,s2311-bay2gej-okyJuly23-bmud-5,s2311-bay2gej-okyJuly23-bmud-6,s2311-bay2gej-okyJuly23-wout-1,s2311-bay2gej-okyJuly23-wout-2,s2311-bay2gej-okyJuly23-wout-3,s2311-bay2gej-okyJuly23-wout-4,s2311-bay2gej-okyJuly23-wout-5,s2311-bay2gej-okyJuly23-wout-6,s2314-1-ktk230802-bmud-1,s2314-1-ktk230802-bmud-2,s2314-1-ktk230802-bmud-3,s2314-1-ktk230802-bmud-4,s2314-1-ktk230802-bmud-5,s2314-1-ktk230802-bmud-6,s2314-2-ktk230802-wout-1,s2314-2-ktk230802-wout-2,s2314-2-ktk230802-wout-3,s2314-2-ktk230802-wout-4,s2314-2-ktk230802-wout-5,s2314-2-ktk230802-wout-6
BIOTIN_BIOSYNTHESIS_PWY,11323.04755,11309.20731,11769.63317,9277.727737,9612.099142,10910.2958,14946.56853,9651.517585,6089.741205,8588.518624,13441.82315,10741.77664,11356.75982,12586.91982,19982.50033,19752.2452,14617.29762,9007.200893,4696.70465,5758.271921,5683.974088,4203.572297,4939.068922,5037.907874,5373.169621,5482.010573,11312.85697,13603.20652,3772.983706,12439.63308,6129.830316,4641.844217,5109.964248,5442.756144,4502.229685,6645.854935,8940.170843,6774.380096,5500.086995,4130.03928,5480.872223,5468.191148,6051.742006,5219.957611,6695.915599,5636.553348,7723.5593,7697.986347,7075.62024,7770.200901,7079.936726,8320.091041,5813.917157,3566.61465,10661.23604,11238.78648,11046.71169,12328.06253,10826.11019,10440.52558,7424.507767,6394.71916,7108.975153,8785.962115,7979.902401,5643.100278,5883.637602,5871.706189,6016.927246,5595.144484,5893.190363,7052.182292,4488.363062,4444.312037,4986.758255,3863.139759,4289.525633,4750.351724,6236.590374,3157.661739,3706.860782,4236.892367,4098.574445,3939.955677,43819.29516,72899.40269,45527.93434,42382.16402,47878.4881,48570.99473,73503.33668,52799.01548,57026.83244,38725.95166,41328.38171,48278.99242,8927.437826,6254.611049,8660.228926,8590.081633,9364.137423,11504.04159,9537.594353,11221.61561,6811.828846,7993.405628,6039.631319,6002.207291,8533.928861,7582.949695,8158.011856,6155.690053,7982.759013,6216.149568,9048.661774,10799.43292,9651.759194,10605.06897,11598.00666,11407.02412,13951.14804,7706.487554,12400.25854,10875.60201,12278.43177,8463.877703,8919.400675,9390.40717,8405.651929,5596.847651,8440.604213,10084.20562
BRANCHED_CHAIN_AA_SYN_PWY,33470.73402,30332.99694,33010.51782,23036.73953,23925.32482,27277.62401,43005.22495,26289.06249,15682.58122,23179.46685,32839.86434,26114.35251,36367.26042,39784.81079,59368.68422,54858.55258,39974.1338,25155.07066,10820.09527,13403.14,13962.02259,9776.549463,11758.91084,12100.35122,14250.92437,14572.81141,22840.45134,29913.08255,10378.38036,27650.3704,14854.58287,10872.96075,14354.10605,13811.74908,10390.97256,15135.37926,18151.19689,14609.81258,12326.80542,8461.739466,11131.29474,11604.11544,14251.98058,12248.25552,15592.27104,13470.93465,16918.94217,18817.5599,16070.40929,18066.75594,16128.90549,20407.78051,12022.2706,6337.505851,26396.63598,29927.40303,28409.55839,30749.76943,27343.89073,25934.98953,17015.44754,15390.19859,17295.957,22279.72116,19834.76621,13775.66858,13039.54439,13413.64502,14070.7449,12785.78065,13480.62104,15402.82279,11545.38009,10690.14354,11896.22903,9467.513045,9912.516655,11339.19106,15696.52031,8317.513257,11360.37703,10860.91473,10082.94745,10403.72687,111482.5132,171966.742,115456.7014,103604.1922,126975.4463,124129.4443,182723.7586,140905.4763,144033.9105,106984.2292,120695.81,131198.2663,23764.69931,16217.10151,23599.75634,22976.40451,25285.55788,31289.27237,26530.66086,28795.28252,19767.1051,21937.17376,17189.62605,17099.89955,19993.60248,18946.70309,20600.28023,14726.12464,18691.19594,14650.75057,22586.01539,27577.35578,22586.83873,27137.5623,28898.02756,28587.01083,29002.75171,14877.92262,25991.97696,23539.88127,28241.39823,17719.57228,26960.36687,24033.86841,22470.73502,13008.1741,23838.94705,27702.21327
CALVIN_PWY,26461.29762,23926.28975,26041.53824,18053.00351,18775.09741,21590.85282,33315.67856,20291.83743,12139.33315,18098.13364,25349.96653,20215.21555,37793.96075,30652.73793,48051.27064,44861.51934,30892.99298,25969.8261,8272.261052,10345.60512,11160.27547,7863.021162,9110.851096,9266.041931,10986.54099,10943.13691,17825.02139,23734.71901,14529.29092,21704.40831,11277.74205,8086.27588,10357.61349,10715.04153,8087.211055,11558.34901,14636.55916,11706.75937,9939.271816,6830.149659,9000.725123,9323.432466,11418.59034,9985.600014,12413.11376,10584.55603,13563.23737,15190.71103,12841.28906,14337.50388,12856.35767,16252.09996,9466.843089,5528.99194,20634.85078,23451.5769,22445.33311,24542.57464,21436.85137,20396.59334,13238.11082,12089.01238,13724.28327,17444.33202,15560.72895,10935.68321,10231.43799,10538.56615,11046.61597,9916.733038,10490.70914,12146.40094,8951.519994,8201.261996,9175.334597,7553.606375,7771.176042,8842.914795,12202.09822,6598.659173,9031.795645,8582.818682,7971.0757,8333.880946,88389.78188,131715.9987,88790.82861,79479.37276,99402.42146,96702.14347,143272.9823,109042.704,109986.1387,82053.42577,92968.52594,102646.9341,18504.50514,12550.03035,18213.97012,17821.69701,19637.67898,24280.53475,20573.65667,22204.13282,15340.84742,17085.40581,13330.33502,13342.66153,15544.74951,14845.91423,15893.6586,11450.30676,14474.60499,11429.07289,17789.34976,21623.64893,17656.56202,21134.75686,22612.68223,22443.33807,23489.10189,12437.76784,21057.74656,18569.71211,21851.33841,14851.21142,21968.9225,19324.78335,18518.05591,10901.31159,19430.59716,22577.90012
CATECHOL_ORTHO_CLEAVAGE_PWY,463.6191349,359.4472096,496.1323092,311.6323781,267.88023,442.5110802,244.7843187,166.3253848,70.78371523,166.9328441,192.5057571,135.3459876,788.1503179,761.4629533,1764.391486,843.4518568,1332.904314,682.5063696,81.54608032,159.8390464,214.5568315,259.4769458,128.4465652,126.8898091,103.9938744,211.4922214,124.5672785,255.3422143,138.2398179,2.61484883,242.9957308,145.3868394,119.35939,172.1524561,130.4456627,154.4575911,53.31781255,68.02864872,62.34061587,79.72257362,66.86079601,50.30326712,53.08318036,52.65658421,45.03573522,97.91112008,73.15723681,112.6076792,101.3570369,141.9576819,117.6548695,114.457838,51.86880231,44.66969254,198.8832924,139.9253706,92.46792894,228.2403012,113.2019574,137.0893179,44.32600347,30.56070756,255.286335,170.6018294,108.7033476,207.5531567,97.48648601,68.92049708,41.7595721,119.0494019,59.96743282,92.45985476,89.07436171,114.0130775,107.7772129,88.0871397,108.0284653,146.0340942,14.96104988,87.94698561,0,53.65786018,29.32552935,12.97454524,953.2021154,563.624017,366.3468171,537.9578423,727.2506419,624.3681386,850.1778298,848.6889385,657.6861268,447.9436056,445.4402436,258.6772318,32.62726102,0,79.12559349,25.23736823,73.8165352,86.38235329,102.5447794,163.1131526,62.36465674,56.83746127,15.11531876,35.90449258,97.35054213,58.28448943,79.68637567,52.96191695,92.44024438,47.89123602,98.08487895,156.6881067,146.0668429,119.1948574,58.0181903,155.3443007,195.1314255,138.1954758,170.8216566,262.5076318,157.2647354,136.6228337,111.4539388,96.67328941,86.21329568,19.23612598,63.66833753,34.91383142
CENTBENZCOA_PWY,208,222,140,204,57,100,524,275,185,252,338,195,30.76923077,23,203.75,344.75,43.5,26,186,235,161,93,194,224,5,0,98,82,28,111,48,0,38,52,17,79,60,34,0,53.33,18,35,28,31,45.33,56,64,70,52.5,47.5,74,116,15,19,85,113,49,26,89,31,64.66,132.67,0.67,31,81.66,95,76,27,66.33,56.33,29.67,46.84,6,7.67,31,22.33,16.67,15,4,0,7.67,2,2,3,122,504,1015.91,434.5,337,577,1581.66,899.67,1223.339183,681.3285323,727,1024.33,88.75,21.33,57,69.17,78,85,34,21,91.75,117,109.75,103.67,57.75,28.5,44.5,13,34,34.83,88.25,78.08,44,93.33,102,78,16,0,3,4,34,113.66,3,12.33,10.33,0,10,15
CENTFERM_PWY,3603.176765,3298.570497,3461.363067,2632.66703,1529.485367,1996.890335,4484.071849,2238.789484,1475.170982,2493.684681,2746.694402,1738.536986,3980.821466,1125.148933,4382.185685,4911.000866,1432.877967,2408.055658,1394.054138,1703.29281,2026.933533,1381.910969,1241.975984,1222.754072,517.0108762,485.2281928,1658.347608,2036.44159,1773.320405,2425.739016,739.2237007,622.2985642,826.0406513,985.1387853,919.6269028,1261.42287,883.2454479,601.0272545,570.7658196,412.5719409,640.8063169,673.2161446,653.28569,777.174289,692.4731026,712.5991441,908.1571459,877.7942235,817.3716995,902.7477362,816.2813398,1326.152204,498.1076899,171.5035906,1006.641327,1393.268616,1195.834777,1167.462713,1170.885082,833.417325,1273.337505,1883.710895,1944.909314,1922.916374,2048.371965,2120.373506,1163.726281,1113.39546,1055.466957,1028.630431,1070.149662,1459.060471,340.70748,488.8797685,733.0047918,399.9154708,370.3493853,423.6090946,472.5952999,186.5862765,405.4998371,214.9108831,264.6470224,151.6578058,7335.011299,12627.58675,9744.420635,7740.180442,7318.995087,7085.071272,10804.49291,9247.582238,7983.749533,9092.358614,7970.710981,10484.13889,1328.865418,785.8684743,1152.842346,1182.948015,1398.891298,1527.307618,1138.500271,1517.70112,900.1064575,1153.648405,919.9991927,915.3902947,1311.757646,1277.089238,1197.240611,897.0406562,1112.618804,1145.677336,1717.692463,2381.852876,2240.839094,2143.427564,2176.38669,2381.302422,862.2090651,654.9512741,1398.63979,996.7364596,1124.596282,3922.433905,791.9468436,507.0010225,556.5213299,250.4936971,413.1491569,513.9921307
CHLOROPHYLL_SYN,400.1597003,193.3417096,300.487101,204.6686677,228.7026436,369.7860193,157.33415,58.89736622,61.07348164,62.84973304,131.2459626,181.355679,1495.05459,1210.33169,2076.464432,2029.67316,2452.570825,2713.120485,60.9029756,123.9171245,55.01250024,96.46417225,110.854958,79.06880208,111.2935367,980.1794948,594.4153108,742.3699762,180.0116877,1300.616595,161.6139,125.372212,71.76544734,133.7866641,185.9511488,190.038507,382.0791428,117.176631,142.6012651,164.1216703,129.8735106,226.1343252,298.1761554,96.31439822,527.213781,155.332249,709.3835804,216.8792513,439.7190557,614.9983015,1264.427018,1397.936661,808.8417522,71.0635057,2061.175477,2081.095782,4526.779725,5207.257,3376.638151,2867.803263,284.9844728,325.5106853,300.0162667,316.1867709,84.60295095,271.2001986,322.2090075,184.5507985,153.6113567,254.7247951,241.6534834,409.913708,1223.910672,935.4687421,887.4222904,1320.899568,869.3257677,1288.690261,2146.056147,1535.434037,2186.875351,2081.383649,1959.949444,1993.371395,1505.997313,4051.054488,1331.11817,972.6490115,1555.076254,1161.837827,3998.82401,4564.061788,1784.872758,1255.434928,1874.799672,3297.938008,218.9311534,72.71622456,136.6492604,185.5515197,183.5444722,234.9218984,243.850095,284.1024161,124.1734405,182.1505771,112.7663494,169.0710123,272.5481796,174.4403028,235.2742355,137.0912988,361.8598598,224.4917914,474.4596876,618.8004949,222.4263438,498.2538659,486.9051895,414.5609473,3252.727138,1746.644294,2599.778706,1711.757704,1563.941074,832.7968084,5846.916047,4706.202313,5019.771575,2609.721772,5233.850348,6373.598532
COA_PWY,25294.3957,22688.77928,24934.61671,17300.9951,18432.02382,21057.58748,32783.87392,20066.84507,11918.5877,17765.14656,25764.98377,20460.14406,37451.1895,29995.24292,44920.5015,40805.60797,29512.93635,25843.26256,7905.094468,9804.879507,10468.52513,7142.816946,8727.770825,8973.423251,10695.76552,10293.75113,17303.61485,22541.98221,15475.13258,20564.68638,10830.87421,7685.243239,9927.169881,10217.91319,7639.570929,11055.29624,13656.5444,10901.74167,9120.139644,6331.015693,8359.503559,8687.057457,10753.05803,9176.135696,11743.9326,9853.95532,12775.14151,14116.31699,12028.76109,13525.20345,12048.36902,15425.11577,8963.755339,4939.724694,19788.89185,22480.58507,21174.77211,23017.64542,20454.58276,19339.0447,12736.88474,11439.28822,12574.78453,16426.81746,14982.28399,10034.11185,9679.38764,9951.018209,10493.29663,9410.298806,10059.74556,11624.55681,8706.351403,7856.930134,8708.56974,7229.763336,7449.575882,8353.331454,11965.50538,6277.742659,8619.328796,8236.319849,7632.408337,7949.095808,83324.9708,124359.6086,86155.16517,77690.47089,95894.27636,93453.59483,138503.9848,107482.9209,110486.23,81857.69709,92875.5444,100468.6299,17834.02718,12157.57639,17681.10514,17285.90202,19084.65029,23577.67477,19732.17656,21533.21934,14762.58233,16515.63098,13033.76194,12930.23379,15248.24224,14405.74962,15491.84239,11075.86713,14054.90507,11031.2694,17179.382,20711.74204,16997.18537,20448.8677,21835.81875,21559.85665,21763.16806,11070.944,19123.51335,17403.9795,21019.46231,12993.50241,20283.51593,18112.97374,17122.91266,9991.035868,18187.71945,21158.56595
COBALSYN_PWY,9893.089837,9201.878501,9744.430797,6722.055931,7024.450551,8430.624783,11766.0893,7501.33221,4557.114396,6395.332454,9247.320546,7252.263982,11730.85924,11929.23421,17266.58121,16819.6156,12308.99235,8489.127219,3415.390744,4337.218586,4413.163089,3175.349606,3665.219749,3693.035922,4246.897679,5290.164635,6402.046073,8026.116889,2694.517944,6560.571915,4490.391407,3343.30672,4298.953441,4058.596614,3199.862664,4448.04393,5680.133434,4569.621995,4038.50299,2809.218748,3529.243798,3698.625906,4475.478243,3919.644278,4937.744743,4123.749951,5631.306808,6034.539927,5193.943202,5927.222229,5174.839794,6367.302262,3825.87632,1992.112214,8111.633019,9148.857651,8626.648589,8613.989758,8412.689097,8015.391087,5183.583471,4615.097909,5063.629615,6317.454432,5777.588248,4576.370618,4000.747137,4048.097276,4120.104139,3920.426452,3642.514503,4688.592022,3574.239128,3379.151911,3610.699491,2822.14531,3041.121343,3459.640126,4361.034044,2448.585032,3316.034219,3192.030274,2977.213134,2955.99672,34951.44708,59168.48454,33346.48309,28401.76107,37286.22856,36697.50637,52038.55727,38672.41004,37107.11711,27122.09987,32052.39813,37663.43923,5445.669327,3554.897316,5449.547767,5174.239623,5562.640995,6983.813261,6246.968926,6513.876052,4957.799659,5056.704386,4129.296831,4154.495178,4616.44086,4575.03056,5127.780323,3619.538851,4727.973445,3619.320494,5945.107413,7483.74537,5954.519603,6948.701553,7530.888616,7656.961286,9805.802542,5730.811004,8640.335316,7291.85397,8147.616491,6796.094209,7180.098509,6689.117383,6356.36335,4109.982604,6292.228392,7519.080013
CODH_PWY,8429.19608,7517.687402,7518.501797,5855.415597,5991.382126,7621.934092,11274.49572,6097.282698,3993.612588,5405.248983,8604.853678,6434.833095,6665.432072,6580.5544,9735.764403,10339.57935,6899.371854,4049.160816,3194.281545,4208.716213,4047.53661,2736.46078,3809.229506,3684.661705,2101.629263,2565.926104,4555.650234,5517.419465,1636.515357,4240.609721,3077.344894,1832.353275,2790.417555,3266.35218,2235.526958,3218.982473,4522.685304,3665.742854,2905.349994,2441.663307,2883.853968,2969.263771,3555.877823,3150.601316,3674.022448,3090.104508,4314.486946,5377.807728,3570.235162,4120.304967,3774.069353,4957.812653,2243.823191,1245.992358,5094.13771,6764.376221,4786.164864,5261.38215,5312.391388,5011.848601,3879.982588,4336.609683,4425.129322,4751.047921,4234.76266,4354.68201,2943.397531,2911.330709,2868.019331,2689.735714,2491.238601,3117.085543,1715.076024,2246.207203,2485.227911,1827.873769,1971.301946,2290.207848,2326.138131,1103.701794,1671.853661,1337.633479,1352.436041,1198.928119,28340.98404,43221.73017,30212.86001,24462.947,31520.31507,31070.95698,47631.68137,33209.127,33557.56231,24915.39125,29194.86491,33422.81792,6075.659814,3954.01552,6145.664162,6068.71117,6502.595685,7972.820744,6135.025842,6512.726022,5969.847776,6081.865775,5202.618424,5057.118875,4575.396617,4503.019426,5119.754444,3576.610579,3809.312906,3342.265901,6077.525293,7121.404424,5583.048144,6798.860383,7482.76276,7421.989386,3124.308921,1059.40185,3136.027588,1998.201073,3059.612066,4776.798388,3035.640487,2192.38877,1988.635329,1035.398416,2205.172731,2176.892046
COLANSYN_PWY,20224.88258,17957.07528,19962.12875,13999.83946,14825.86412,16930.2242,26057.19673,15359.54921,9485.739583,13897.51665,20862.39508,16370.13068,21544.94339,22875.9315,34733.22633,32046.66782,23202.37978,16503.54447,6607.795628,8210.334878,8374.376373,5773.401516,7218.922728,7462.683847,7931.15177,8431.432437,13221.45035,17024.83282,6287.677452,15901.40403,8355.138406,5983.53785,7836.575405,7962.955343,5850.753775,8362.327694,10837.031,8644.650956,7080.396329,5127.575262,6619.006592,6924.898363,8607.22028,7164.64298,9127.0064,7851.185888,9936.966167,11116.49444,9071.363748,10183.25898,9401.064009,11917.66325,6896.099943,3173.911964,15653.5132,17873.5917,17394.33967,18996.78645,16707.18884,15546.86145,10445.79405,9472.922554,10587.7956,13443.28343,12391.25741,8660.799161,7902.665632,8020.171678,8391.718279,7681.287359,8057.729463,9333.69879,6956.627654,6586.939574,7156.327555,5903.924242,6074.626567,6948.875693,9636.866503,5111.397721,7143.118012,6766.145159,6295.958013,6416.969842,65609.68879,97756.99662,68294.14334,61491.92709,75025.91513,72076.60002,109339.6675,85080.79057,87665.15478,64691.91306,72333.19327,78425.72866,14111.15222,9541.94898,14252.87978,13706.60614,14999.32839,18663.58508,15603.37631,17024.45158,11768.16466,13241.45007,10501.81292,10573.07636,11958.15531,11481.58767,12373.42129,8804.911477,11202.77288,8862.623297,13661.82154,16375.57874,13739.78481,16328.56812,17392.05409,17261.99084,17332.45925,8473.469055,15380.98706,13847.81096,16594.43827,10976.5169,16756.59099,15100.17781,14227.24818,8274.28329,14967.49087,17358.8215
COMPLETE_ARO_PWY,27149.95243,24489.50689,26790.12918,18802.90355,19917.94125,22868.39029,35100.88173,21455.24799,12790.08931,19008.64326,27632.57775,21970.91048,29112.87175,32358.42092,46671.41043,43056.92062,31806.73183,19447.8573,8585.701848,10709.39732,11461.69831,7838.273783,9415.622618,9662.001157,11480.97181,11277.05322,18760.95556,24491.67397,7847.544904,22382.57954,11684.54367,8213.114706,10705.68235,11113.82265,8129.271205,11924.25338,14970.72183,11901.46421,9965.825444,6964.981078,9165.094981,9523.615584,11698.60978,10004.57129,12757.90418,10824.66279,13939.04765,15375.26923,13266.69733,14901.15567,13286.63999,16862.63514,9873.48877,5832.217726,21614.72234,24444.42939,23234.74458,25362.68369,22347.63122,21157.82968,13795.09836,12500.94707,13526.85677,17600.94813,16079.67967,11136.76447,10469.06441,10706.90724,11243.07722,10152.50272,10766.32243,12467.46305,9421.96928,8585.518889,9496.476087,7901.026752,8090.556664,9145.729773,12975.58925,6858.25214,9387.307538,8986.673538,8317.433654,8662.9078,90755.10912,136620.0774,93207.77614,84156.48161,103972.4436,101105.5707,149739.55,115821.748,119257.4092,87880.84355,99592.25611,108221.6747,19277.89723,13179.65338,19164.21483,18692.38465,20595.32453,25464.58997,21386.48638,23432.2194,15984.34519,17919.54333,14066.45265,13994.10167,16476.4202,15539.85022,16818.41061,12018.8917,15264.10774,11990.66522,18677.6377,22484.10963,18651.45664,22247.26144,23777.44077,23465.49758,23837.13494,12221.41491,20947.74755,18920.99343,22617.31955,14497.77289,22053.37042,19701.70651,18678.78326,11023.47662,19819.63466,23034.65518
CRNFORCAT_PWY,1940.442524,1469.282352,1796.300396,989.1902932,1345.65449,1784.336544,1734.650002,1167.840388,639.8633784,834.0130559,1365.634099,982.9846977,1912.116824,2717.433651,3304.783773,4034.429278,4572.744167,2540.078305,972.5721404,968.1692306,551.2985217,705.1711492,783.2300676,780.3718288,676.7458674,1691.299797,636.9688583,1667.023347,342.1829166,806.3409012,858.9880497,850.8961192,790.611554,599.5545318,684.8753186,833.9933522,275.3123356,518.3074694,364.9711357,251.8587521,384.4451651,241.7348786,395.4780512,389.3360326,575.4848545,393.1901344,591.1655433,606.5092443,356.8233667,475.3903916,374.9307031,363.3938017,215.8474772,94.65860005,708.7376322,599.2244538,571.361011,750.8329796,434.5637324,550.881904,445.4039082,356.573924,1217.902071,1113.606087,510.3502139,671.7151611,469.0883625,460.9400548,271.493547,581.701729,425.3099643,397.4753076,601.2237487,610.4553121,624.3646188,226.350271,400.8257883,612.3562941,359.8512286,401.2584503,141.7715663,447.0967841,366.0580587,128.4023463,4188.829822,5371.819345,3327.792458,3015.852015,3097.732277,3817.825299,3681.432089,2998.265023,2359.955652,1670.44214,1755.562168,2115.494343,307.4244213,185.7791608,253.8482068,259.6750658,288.5669996,322.1652184,430.8525072,431.3637618,182.1365099,167.5636408,40.9860738,113.4295082,413.8029677,165.318035,280.2054936,287.9235884,325.1659308,251.4495348,309.5719857,470.860842,398.671113,459.4979538,401.8652629,705.9539406,1224.628973,911.1928823,1772.700734,1242.748385,1153.436812,394.6132181,729.5450866,793.7591344,540.5207592,175.0348176,561.815455,525.33533
